CustomerId,Balance,NumOfProducts,HasCrCard,Tenure,IsActiveMember,Exited
15639590,€141581.08,1,No,3,No,0
15659399,€139675.07,2,No,7,No,0
15567078,€66201.96,1,Yes,8,Yes,0
15696373,€0.0,2,No,9,No,1
15786617,€133658.24,1,No,3,No,0
15657449,€136202.78,1,No,3,No,0
15672594,€131778.08,1,No,0,No,1
15714240,€0.0,2,No,5,No,0
15782144,€0.0,2,Yes,3,Yes,0
15665008,€42712.87,2,Yes,8,Yes,0
15581733,€0.0,2,No,4,No,0
15751392,€0.0,2,No,4,No,1
15785815,€142631.54,2,Yes,1,Yes,0
15664214,€141204.65,2,No,2,No,0
15579996,€131402.21,1,No,7,No,0
15675252,€92636.96,2,Yes,3,Yes,0
15579617,€0.0,2,Yes,3,Yes,1
15593976,€102088.68,4,No,5,No,1
15716041,€0.0,2,Yes,9,Yes,0
15654489,€134887.53,1,Yes,8,Yes,0
15736302,€0.0,2,Yes,4,Yes,0
15805909,€159900.38,1,No,8,No,0
15572762,€102278.79,2,No,2,No,0
15724632,€0.0,2,Yes,0,Yes,0
15670416,€0.0,1,Yes,0,Yes,0
15749528,€0.0,2,Yes,6,Yes,0
15578783,€76989.97,1,Yes,0,Yes,0
15580719,€0.0,2,Yes,10,Yes,0
15656293,€0.0,2,No,3,No,0
15691875,€114491.82,1,No,5,No,0
15596870,€144768.94,1,No,3,No,1
15780770,€145056.59,1,Yes,7,Yes,0
15751491,€117206.3,1,No,3,No,1
15706200,€138014.4,2,No,2,No,0
15808674,€128352.59,3,Yes,6,Yes,1
15641411,€112568.31,1,Yes,1,Yes,0
15764661,€0.0,1,No,2,No,0
15689492,€176958.46,2,Yes,1,Yes,0
15602405,€99167.54,1,No,9,No,0
15610271,€103210.27,1,No,3,No,0
15791780,€104478.12,3,Yes,10,Yes,1
15589147,€125921.37,1,Yes,8,Yes,0
15756975,€0.0,2,Yes,3,Yes,0
15729582,€80697.44,1,No,3,No,0
15742971,€161887.81,2,No,2,No,0
15568046,€109558.36,1,No,7,No,0
15694890,€124271.26,1,No,1,No,0
15736963,€0.0,2,Yes,1,Yes,0
15646490,€190569.23,1,Yes,1,Yes,0
15607314,€143923.96,1,No,2,No,1
15576745,€96542.16,2,Yes,2,Yes,0
15669606,€0.0,2,No,5,No,0
15737832,€139825.56,1,No,0,No,1
15681990,€111769.14,2,No,6,No,0
15758050,€0.0,2,No,4,No,0
15787848,€113672.18,2,No,9,No,0
15713594,€147256.86,1,No,7,No,0
15588186,€107023.03,1,No,7,No,0
15786739,€125529.55,1,Yes,1,Yes,0
15699467,€0.0,1,No,0,No,0
15680706,€131834.8,1,No,4,No,1
15645717,€0.0,2,Yes,2,Yes,0
15748597,€99529.7,1,Yes,5,Yes,1
15773709,€0.0,2,Yes,0,Yes,0
15629787,€107303.72,2,No,10,No,0
15661007,€72783.42,1,No,0,No,0
15686812,€0.0,1,Yes,8,Yes,0
15754113,€0.0,2,Yes,0,Yes,0
15749489,€115743.6,1,No,10,No,0
15574352,€161256.53,1,Yes,4,Yes,0
15701281,€0.0,2,Yes,8,Yes,0
15811985,€0.0,2,No,6,No,0
15713505,€0.0,2,Yes,1,Yes,0
15685653,€162261.01,2,No,3,No,0
15758831,€74896.33,1,No,3,No,0
15618774,€0.0,1,No,3,No,1
15764448,€144037.6,1,No,0,No,0
15611024,€93522.2,1,Yes,9,Yes,0
15738220,€0.0,2,No,1,No,0
15805764,€0.0,2,Yes,10,Yes,0
15580487,€106922.92,2,Yes,8,Yes,0
15675787,€112972.57,1,No,8,No,0
15583580,€123042.0,1,No,1,No,1
15780654,€100488.92,2,Yes,3,Yes,0
15695034,€123322.15,1,No,4,No,0
15805671,€0.0,1,Yes,0,Yes,0
15790658,€68683.68,1,Yes,8,Yes,0
15578648,€59532.18,1,No,6,No,0
15734987,€140260.36,2,No,7,No,0
15721740,€88302.65,1,Yes,7,Yes,0
15641822,€0.0,2,Yes,1,Yes,0
15765650,€114655.58,1,No,5,No,0
15788556,€148283.94,1,Yes,4,Yes,1
15576550,€0.0,1,No,1,No,1
15622230,€0.0,2,Yes,3,Yes,0
15653937,€123916.67,1,No,1,No,1
15743538,€0.0,2,No,1,No,0
15591740,€0.0,2,Yes,4,Yes,1
15650086,€165896.0,2,No,2,No,0
15718773,€0.0,2,No,0,No,0
15615140,€111168.97,1,Yes,6,Yes,0
15644361,€103549.24,1,No,1,No,1
15774536,€0.0,2,No,6,No,0
15618661,€103804.97,1,Yes,6,Yes,0
15605020,€165901.59,2,No,2,No,1
15762134,€119152.1,2,Yes,8,Yes,0
15685279,€122950.31,1,Yes,8,Yes,0
15582849,€0.0,1,Yes,1,Yes,1
15655410,€133384.66,1,No,1,No,1
15649129,€0.0,2,No,9,No,0
15702380,€0.0,2,Yes,6,Yes,0
15759067,€158411.95,4,Yes,7,Yes,1
15683027,€122028.65,2,Yes,4,Yes,0
15597487,€0.0,1,Yes,5,Yes,0
15763256,€128751.65,2,No,8,No,1
15620111,€133436.52,1,No,8,No,0
15623053,€123177.01,1,No,2,No,0
15595592,€0.0,1,No,2,No,1
15740072,€120328.88,2,Yes,2,Yes,0
15778005,€130147.98,1,No,1,No,1
15583278,€92716.96,1,Yes,8,Yes,0
15601263,€0.0,2,No,7,No,0
15709222,€0.0,1,Yes,3,Yes,0
15713949,€76914.21,1,No,1,No,0
15717706,€106045.92,2,Yes,3,Yes,0
15756071,€103133.26,1,Yes,1,Yes,0
15696564,€145974.79,2,Yes,0,Yes,0
15657637,€0.0,3,No,3,No,0
15755863,€0.0,2,Yes,1,Yes,0
15719858,€0.0,2,Yes,9,Yes,0
15688876,€0.0,2,Yes,9,Yes,0
15698528,€0.0,1,Yes,3,Yes,1
15770345,€139183.06,1,Yes,1,Yes,0
15761506,€0.0,2,No,5,No,0
15716619,€74974.89,1,Yes,3,Yes,0
15788367,€61691.45,1,Yes,6,Yes,0
15709451,€121952.75,2,Yes,1,Yes,0
15640421,€0.0,1,Yes,7,Yes,0
15580068,€0.0,2,Yes,5,Yes,0
15677123,€0.0,2,Yes,7,Yes,0
15619801,€80107.83,2,Yes,1,Yes,0
15582246,€0.0,2,Yes,2,Yes,0
15711843,€147856.82,3,No,1,No,1
15680046,€0.0,2,No,8,No,0
15804131,€65407.16,2,No,7,No,1
15722611,€114233.18,1,Yes,8,Yes,0
15729224,€0.0,2,No,5,No,0
15811588,€187602.18,1,No,7,No,1
15702138,€156834.34,1,No,3,No,0
15749799,€0.0,2,Yes,2,Yes,0
15752885,€157498.9,1,Yes,1,Yes,0
15674932,€0.0,2,No,9,No,0
15743828,€0.0,1,Yes,2,Yes,1
15642022,€0.0,1,No,8,No,0
15746461,€0.0,2,No,2,No,0
15809991,€130274.22,1,Yes,4,Yes,0
15787322,€0.0,1,Yes,6,Yes,0
15575498,€149379.66,2,No,5,No,0
15691387,€0.0,1,Yes,9,Yes,0
15765457,€100829.94,1,Yes,1,Yes,0
15666173,€96408.98,1,Yes,1,Yes,0
15627377,€0.0,2,Yes,6,Yes,0
15656683,€0.0,1,No,1,No,1
15679810,€0.0,2,No,6,No,0
15606310,€149105.08,1,Yes,5,Yes,0
15756871,€0.0,1,No,3,No,0
15610002,€0.0,2,Yes,5,Yes,0
15567802,€0.0,2,No,2,No,0
15745452,€90218.11,1,No,1,No,0
15617252,€87347.7,1,No,1,No,0
15753248,€0.0,2,No,2,No,0
15610755,€137811.75,1,Yes,0,Yes,0
15662238,€105563.0,1,No,3,No,0
15799186,€0.0,2,No,4,No,0
15686941,€0.0,2,No,7,No,0
15601172,€91125.75,1,No,6,No,0
15723858,€0.0,2,Yes,3,Yes,0
15615896,€0.0,2,No,8,No,0
15737647,€135120.56,1,No,6,No,0
15582841,€0.0,2,Yes,8,Yes,0
15760090,€0.0,2,Yes,7,Yes,0
15588587,€86837.95,1,Yes,1,Yes,0
15683157,€100446.57,1,Yes,4,Yes,0
15694209,€0.0,2,Yes,3,Yes,0
15655875,€0.0,2,No,3,No,0
15805704,€0.0,4,Yes,2,Yes,1
15744789,€114512.59,1,No,6,No,0
15799357,€136364.46,1,No,5,No,0
15726153,€106260.67,1,Yes,5,Yes,0
15713346,€146126.75,1,Yes,10,Yes,0
15665053,€111284.53,1,Yes,4,Yes,1
15592379,€121056.63,2,No,9,No,0
15692599,€128270.56,1,No,5,No,0
15620758,€0.0,2,No,4,No,0
15637428,€0.0,2,No,7,No,0
15808389,€0.0,1,Yes,7,Yes,0
15807003,€191775.65,1,No,10,No,0
15702912,€0.0,1,No,2,No,1
15590623,€85141.79,2,Yes,4,Yes,0
15728078,€126392.18,1,Yes,10,Yes,0
15708256,€0.0,2,No,3,No,0
15582335,€129860.37,1,No,9,No,0
15649150,€127642.44,1,No,5,No,1
15691647,€0.0,2,Yes,2,Yes,0
15668270,€125584.17,2,Yes,5,Yes,1
15624820,€50911.21,3,No,7,No,1
15736254,€91955.61,1,No,2,No,0
15720814,€84266.44,2,No,2,No,0
15642997,€147149.59,1,Yes,2,Yes,0
15693200,€0.0,2,No,7,No,0
15624596,€104822.45,1,Yes,5,Yes,0
15807167,€146766.72,2,Yes,1,Yes,0
15660301,€148745.92,2,Yes,6,Yes,0
15593094,€0.0,1,No,9,No,1
15618239,€0.0,1,No,0,No,0
15574137,€0.0,2,Yes,3,Yes,0
15614740,€135203.81,2,Yes,6,Yes,0
15574071,€93301.97,2,Yes,2,Yes,0
15671148,€96341.0,2,No,5,No,0
15721921,€165326.2,1,Yes,8,Yes,0
15717995,€0.0,2,Yes,0,Yes,0
15632050,€99786.2,1,No,10,No,0
15647111,€114440.24,1,Yes,4,Yes,0
15759991,€141573.55,1,No,4,No,0
15790204,€0.0,1,No,9,No,1
15686780,€133676.65,1,Yes,1,Yes,0
15640491,€147493.7,2,No,10,No,0
15783225,€0.0,1,No,9,No,1
15734438,€0.0,2,No,4,No,0
15688760,€95022.57,1,Yes,3,Yes,0
15768124,€0.0,1,No,3,No,0
15661330,€0.0,1,Yes,6,Yes,0
15781272,€149713.61,3,Yes,4,Yes,1
15573888,€107963.38,1,No,1,No,1
15575858,€0.0,2,No,3,No,0
15645937,€0.0,1,No,3,No,0
15702337,€0.0,2,Yes,7,Yes,0
15764537,€0.0,2,No,8,No,0
15619616,€102017.25,2,No,9,No,0
15585133,€0.0,2,No,8,No,0
15573971,€0.0,2,No,7,No,0
15579433,€96674.55,2,No,8,No,0
15777045,€81811.71,1,No,3,No,1
15611580,€79281.61,1,No,4,No,0
15614778,€0.0,2,No,6,No,0
15771750,€122314.39,1,No,10,No,0
15593280,€140733.74,1,Yes,8,Yes,0
15569274,€116933.11,1,No,2,No,1
15654408,€165445.04,2,No,5,No,0
15657468,€123805.03,1,No,5,No,0
15614213,€107548.94,1,No,0,No,0
15589869,€111634.29,2,Yes,9,Yes,0
15693205,€109153.96,3,Yes,8,Yes,1
15797113,€0.0,2,No,4,No,0
15676958,€86055.17,2,Yes,5,Yes,0
15739592,€98438.23,1,No,10,No,1
15656263,€0.0,2,No,5,No,0
15636872,€144705.87,2,No,8,No,0
15589435,€0.0,2,Yes,7,Yes,0
15640464,€91612.91,1,Yes,5,Yes,0
15723851,€0.0,1,No,2,No,0
15722122,€0.0,1,Yes,7,Yes,0
15696852,€192122.84,1,Yes,9,Yes,1
15634936,€179904.0,1,Yes,7,Yes,0
15575935,€178058.06,2,Yes,0,Yes,1
15634491,€176166.56,2,Yes,2,Yes,0
15628530,€156864.2,2,No,3,No,0
15678720,€0.0,2,Yes,7,Yes,0
15627999,€0.0,2,No,3,No,0
15571244,€0.0,2,Yes,3,Yes,0
15739931,€161588.89,1,Yes,2,Yes,0
15806256,€109349.29,1,No,2,No,1
15787258,€0.0,2,No,6,No,0
15706463,€0.0,2,Yes,9,Yes,0
15691004,€0.0,1,Yes,1,Yes,1
15792228,€152335.7,1,No,0,No,1
15733447,€124662.54,1,Yes,1,Yes,1
15679062,€91522.04,2,Yes,10,Yes,0
15594409,€0.0,2,Yes,1,Yes,0
15613816,€62052.28,1,Yes,6,Yes,0
15681991,€107871.72,1,No,7,No,0
15796074,€99472.76,2,No,2,No,1
15625941,€128039.01,1,Yes,10,Yes,0
15615016,€0.0,2,Yes,2,Yes,0
15748414,€114634.63,2,No,8,No,1
15751203,€56738.47,2,Yes,5,Yes,1
15662658,€90355.12,2,No,2,No,0
15574868,€115725.24,2,No,5,No,0
15790282,€114327.59,2,Yes,3,Yes,0
15762927,€100762.64,1,No,6,No,0
15803456,€0.0,1,No,9,No,1
15771857,€89039.9,2,Yes,7,Yes,0
15700601,€78829.53,1,Yes,1,Yes,0
15569670,€112372.96,1,Yes,6,Yes,0
15772341,€122029.15,1,Yes,6,Yes,0
15661548,€157829.12,1,No,0,No,0
15787597,€108377.75,2,Yes,1,Yes,0
15806913,€95507.12,1,Yes,2,Yes,0
15804862,€127146.68,1,No,6,No,0
15792986,€133811.78,1,No,1,No,1
15625632,€121092.47,2,Yes,3,Yes,0
15727703,€126979.75,1,No,10,No,0
15606273,€144235.73,2,No,5,No,1
15799652,€152582.2,2,No,0,No,0
15715047,€172478.15,1,No,9,No,1
15784687,€126477.42,1,No,1,No,0
15615322,€97473.87,2,Yes,7,Yes,0
15722072,€138053.67,1,Yes,5,Yes,0
15646784,€164003.05,2,Yes,2,Yes,0
15644692,€0.0,1,Yes,8,Yes,1
15670354,€0.0,2,Yes,6,Yes,0
15716357,€122486.11,2,Yes,4,Yes,0
15786717,€0.0,2,No,1,No,0
15771383,€53667.44,1,No,6,No,0
15649793,€0.0,2,No,7,No,0
15731543,€109327.65,1,Yes,9,Yes,0
15684516,€121151.05,1,No,1,No,0
15677249,€101043.63,1,Yes,9,Yes,0
15581525,€83501.66,2,No,3,No,0
15628420,€80462.24,1,No,2,No,0
15600478,€0.0,1,No,3,No,0
15594502,€109093.41,2,No,6,No,0
15784361,€140355.6,1,Yes,5,Yes,0
15767626,€0.0,2,Yes,10,Yes,0
15632521,€130170.82,2,No,0,No,0
15665088,€0.0,2,Yes,2,Yes,0
15652084,€109542.29,1,Yes,0,Yes,0
15574761,€33563.95,2,No,3,No,1
15729515,€148795.17,2,Yes,1,Yes,0
15682070,€0.0,2,Yes,9,Yes,0
15743817,€174126.75,3,No,8,No,1
15572158,€0.0,1,No,3,No,0
15584477,€106405.03,1,Yes,1,Yes,0
15614893,€0.0,1,Yes,2,Yes,0
15665963,€128393.29,1,Yes,2,Yes,0
15612524,€127841.52,1,No,2,No,0
15596962,€137295.19,2,Yes,4,Yes,0
15744942,€155828.22,1,Yes,2,Yes,1
15573278,€0.0,2,No,6,No,0
15717056,€144351.86,1,No,7,No,0
15795881,€106365.29,1,Yes,8,Yes,0
15758939,€127801.88,1,Yes,7,Yes,0
15792250,€122793.96,1,Yes,4,Yes,0
15740406,€113525.84,1,No,10,No,1
15768137,€136100.69,2,No,6,No,1
15569120,€0.0,2,Yes,7,Yes,0
15723721,€140916.81,1,No,4,No,0
15777122,€0.0,2,Yes,4,Yes,0
15742681,€121365.39,1,Yes,4,Yes,0
15582090,€0.0,1,No,4,No,0
15711254,€0.0,2,No,7,No,0
15775067,€93578.68,2,Yes,3,Yes,1
15602851,€0.0,1,No,9,No,0
15802857,€115409.6,1,Yes,8,Yes,0
15701175,€90791.69,1,Yes,8,Yes,0
15783019,€123681.32,3,No,9,No,1
15728912,€92436.86,1,No,6,No,0
15585580,€167194.36,1,Yes,9,Yes,1
15583480,€0.0,2,Yes,4,Yes,0
15620341,€160838.13,2,No,9,No,0
15613886,€0.0,1,No,1,No,1
15792916,€144470.77,1,Yes,7,Yes,0
15710408,€0.0,2,Yes,3,Yes,0
15598695,€130169.27,2,Yes,9,Yes,0
15649354,€0.0,2,Yes,4,Yes,0
15737556,€81076.8,2,Yes,7,Yes,1
15671610,€0.0,1,Yes,7,Yes,0
15625092,€101465.31,1,No,3,No,1
15741032,€0.0,1,Yes,5,Yes,0
15750014,€113865.23,2,Yes,0,Yes,0
15784761,€87603.35,3,Yes,7,Yes,1
15768359,€120037.96,1,No,4,No,0
15805769,€0.0,2,No,4,No,0
15719508,€121205.15,4,Yes,7,Yes,1
15609011,€75408.33,1,No,8,No,1
15703106,€0.0,2,Yes,5,Yes,0
15626795,€0.0,1,No,3,No,1
15773731,€0.0,2,No,5,No,0
15756196,€121818.84,2,Yes,6,Yes,0
15687903,€0.0,2,No,8,No,0
15777599,€141806.0,2,Yes,6,Yes,0
15754577,€61354.14,1,No,8,No,1
15584113,€124954.94,1,Yes,4,Yes,1
15669589,€95039.12,1,Yes,1,Yes,1
15632793,€103417.74,1,Yes,9,Yes,0
15711130,€0.0,2,No,2,No,0
15615254,€43028.77,1,No,10,No,0
15720583,€119638.21,1,Yes,0,Yes,1
15780432,€122689.51,2,No,3,No,1
15673223,€0.0,2,No,10,No,0
15807989,€73179.34,2,Yes,8,Yes,0
15761168,€171913.87,1,No,4,No,1
15651272,€0.0,2,Yes,5,Yes,0
15812832,€92659.2,2,No,8,No,0
15680517,€137239.17,1,Yes,7,Yes,1
15750569,€102955.14,2,No,3,No,0
15690743,€65190.29,1,Yes,8,Yes,1
15627741,€96863.52,2,Yes,2,Yes,0
15712121,€154983.98,1,No,5,No,0
15805429,€106819.65,1,Yes,3,Yes,0
15814923,€128578.52,1,Yes,7,Yes,0
15589230,€126473.33,1,Yes,2,Yes,0
15775490,€110570.78,2,No,5,No,0
15749727,€0.0,2,Yes,7,Yes,0
15619238,€0.0,2,No,8,No,0
15593468,€0.0,2,Yes,3,Yes,0
15718454,€0.0,2,No,2,No,0
15789498,€111099.79,2,No,3,No,0
15744691,€0.0,3,No,3,No,0
15708289,€100913.57,1,No,3,No,0
15790412,€0.0,2,Yes,8,Yes,0
15741416,€16893.59,1,Yes,2,Yes,0
15598894,€122267.85,1,No,10,No,0
15663294,€125685.79,1,Yes,1,Yes,0
15572728,€127397.34,1,No,8,No,0
15706729,€105271.56,1,Yes,0,Yes,0
15674433,€115265.14,1,No,2,No,0
15641170,€0.0,1,No,4,No,0
15806284,€0.0,2,Yes,1,Yes,0
15690958,€139542.82,1,Yes,2,Yes,0
15606386,€111512.75,3,No,3,No,1
15682322,€148466.93,2,Yes,9,Yes,0
15579915,€0.0,2,No,4,No,0
15681928,€108155.49,1,No,4,No,0
15734005,€0.0,2,No,1,No,0
15650432,€84622.13,1,Yes,10,Yes,0
15592578,€146997.64,2,No,7,No,0
15671243,€0.0,2,No,9,No,0
15775709,€98590.25,1,No,10,No,0
15702631,€0.0,2,Yes,2,Yes,0
15602282,€134980.74,1,Yes,8,Yes,1
15717879,€108078.56,1,Yes,5,Yes,0
15740878,€0.0,2,Yes,9,Yes,0
15794468,€0.0,2,No,6,No,0
15773277,€106836.67,2,No,5,No,0
15572657,€102490.27,1,Yes,8,Yes,0
15800295,€112746.54,2,No,9,No,0
15672397,€125487.89,1,No,0,No,0
15684921,€142862.21,1,Yes,8,Yes,0
15720676,€0.0,2,No,7,No,0
15731829,€0.0,2,No,10,No,0
15732672,€79388.33,1,Yes,6,Yes,0
15692406,€0.0,2,Yes,5,Yes,0
15764405,€0.0,2,Yes,10,Yes,0
15757537,€107784.65,1,Yes,6,Yes,0
15793307,€142880.28,3,No,4,No,1
15660679,€149571.94,1,No,9,No,0
15666856,€142767.39,1,Yes,1,Yes,0
15687372,€121537.71,2,No,8,No,1
15667289,€0.0,2,No,2,No,0
15624641,€0.0,1,No,9,No,1
15734610,€89838.71,3,No,4,No,1
15631882,€103399.87,1,No,9,No,0
15642709,€0.0,2,No,9,No,0
15811026,€136855.94,2,No,5,No,0
15596303,€0.0,2,No,0,No,1
15787255,€140891.46,3,Yes,2,Yes,1
15617166,€0.0,1,No,0,No,0
15742442,€89364.91,1,Yes,5,Yes,0
15758692,€146011.4,1,No,7,No,0
15568238,€0.0,2,Yes,8,Yes,0
15730353,€145294.08,2,No,9,No,0
15731555,€106000.12,1,No,9,No,1
15582404,€0.0,2,No,5,No,0
15721462,€0.0,2,Yes,2,Yes,0
15632899,€104508.77,2,No,9,No,0
15808526,€127539.3,1,Yes,3,Yes,1
15694349,€0.0,1,Yes,7,Yes,0
15718465,€96891.46,1,No,3,No,1
15682995,€78535.25,1,No,1,No,0
15584776,€112712.17,1,No,9,No,0
15777772,€119618.42,1,Yes,9,Yes,0
15576156,€0.0,1,No,6,No,0
15646756,€74963.5,1,Yes,8,Yes,0
15742886,€138023.79,2,Yes,1,Yes,0
15586135,€0.0,1,Yes,4,Yes,0
15616152,€185513.67,1,No,1,No,0
15721460,€185648.56,1,No,8,No,1
15727317,€102286.6,3,No,1,No,1
15649536,€128015.83,1,No,4,No,0
15754929,€39539.39,2,No,10,No,0
15572051,€0.0,1,Yes,3,Yes,0
15668142,€77608.46,2,Yes,3,Yes,0
15701176,€141462.13,1,No,5,No,0
15708422,€0.0,2,No,0,No,0
15655632,€131691.33,1,No,2,No,0
15744606,€93833.86,1,Yes,8,Yes,0
15612140,€137933.39,1,Yes,7,Yes,0
15656086,€105770.14,1,Yes,8,Yes,1
15655298,€0.0,2,Yes,5,Yes,0
15644796,€0.0,2,Yes,8,Yes,1
15726250,€166328.65,2,Yes,3,Yes,0
15764432,€164307.77,1,No,2,No,0
15631721,€163965.69,2,Yes,9,Yes,0
15707479,€125608.72,1,No,7,No,0
15579826,€0.0,1,No,9,No,0
15668104,€118433.94,1,Yes,6,Yes,0
15641604,€98488.08,1,No,10,No,1
15587240,€0.0,2,Yes,4,Yes,0
15680767,€98362.35,2,Yes,10,Yes,0
15601594,€144237.91,4,No,6,No,1
15589969,€0.0,1,Yes,6,Yes,0
15703728,€0.0,1,No,4,No,1
15617790,€105767.28,2,No,4,No,0
15662500,€0.0,2,No,9,No,0
15778526,€0.0,2,No,5,No,0
15670584,€0.0,1,Yes,2,Yes,1
15748069,€134467.26,1,Yes,3,Yes,0
15680597,€138515.02,1,Yes,1,Yes,0
15628992,€128647.98,2,No,2,No,0
15719624,€121858.98,1,No,9,No,0
15812767,€0.0,2,Yes,3,Yes,0
15689201,€120108.56,1,Yes,1,Yes,0
15614716,€196853.62,1,Yes,0,Yes,0
15683618,€121418.62,1,Yes,3,Yes,0
15799631,€0.0,2,Yes,10,Yes,0
15692259,€0.0,2,No,9,No,0
15590966,€97495.8,2,No,4,No,0
15656426,€0.0,2,No,3,No,0
15675256,€127343.4,1,Yes,5,Yes,0
15751185,€158633.61,1,No,0,No,0
15789582,€0.0,1,No,9,No,0
15651103,€183744.98,1,Yes,9,Yes,0
15672299,€0.0,2,Yes,6,Yes,0
15772250,€0.0,1,No,9,No,0
15763922,€79962.92,2,No,7,No,0
15633870,€0.0,2,Yes,10,Yes,0
15624323,€0.0,2,Yes,4,Yes,0
15688612,€140956.99,1,No,7,No,0
15694644,€0.0,1,Yes,6,Yes,0
15587174,€0.0,2,Yes,7,Yes,1
15579559,€145241.63,1,Yes,8,Yes,0
15775430,€138008.06,2,No,7,No,0
15623695,€0.0,2,Yes,4,Yes,0
15760849,€0.0,2,Yes,2,Yes,0
15813095,€0.0,2,No,2,No,0
15705281,€0.0,1,No,9,No,0
15812594,€0.0,2,No,7,No,0
15626322,€127570.93,2,No,9,No,0
15723105,€0.0,1,Yes,6,Yes,0
15588449,€107812.67,1,Yes,5,Yes,1
15794849,€91560.58,2,No,7,No,0
15620000,€121303.77,2,Yes,6,Yes,0
15799720,€161546.68,2,Yes,8,Yes,0
15711287,€128415.45,1,No,5,No,0
15613102,€57530.06,1,Yes,2,Yes,1
15621440,€0.0,2,Yes,1,Yes,0
15677146,€142243.54,2,No,4,No,0
15801169,€138341.51,1,No,9,No,1
15722425,€0.0,2,No,9,No,0
15682421,€0.0,2,Yes,2,Yes,1
15691910,€0.0,3,No,4,No,0
15721779,€146466.46,2,No,5,No,0
15579548,€0.0,2,No,5,No,0
15681075,€0.0,1,Yes,1,Yes,0
15607884,€0.0,2,Yes,8,Yes,0
15767757,€120307.58,1,Yes,9,Yes,0
15791550,€87637.26,2,No,4,No,0
15658589,€94652.04,1,Yes,2,Yes,0
15670822,€114415.84,1,Yes,7,Yes,0
15629744,€0.0,2,Yes,8,Yes,0
15660768,€84315.02,1,No,1,No,0
15726310,€0.0,2,No,3,No,0
15641298,€93955.83,2,No,9,No,0
15625675,€67087.69,1,No,1,No,0
15713354,€101528.61,1,No,6,No,1
15633866,€110824.52,1,Yes,1,Yes,0
15704231,€0.0,1,Yes,8,Yes,0
15735400,€179960.2,1,No,8,No,0
15632826,€134006.77,1,No,3,No,0
15751022,€121532.17,2,Yes,10,Yes,0
15664737,€0.0,2,Yes,7,Yes,0
15681126,€0.0,1,Yes,2,Yes,0
15738954,€129717.3,2,No,7,No,0
15662263,€94762.16,2,Yes,4,Yes,0
15621611,€155196.17,1,Yes,5,Yes,1
15783752,€129514.99,1,Yes,4,Yes,0
15709474,€113386.36,2,Yes,3,Yes,1
15701280,€0.0,1,Yes,3,Yes,1
15671104,€172196.23,1,Yes,3,Yes,0
15796434,€97612.12,1,Yes,5,Yes,0
15781505,€104719.94,2,No,4,No,0
15625819,€0.0,1,No,7,No,0
15753174,€139592.98,3,No,9,No,1
15654067,€0.0,2,No,4,No,0
15724719,€139096.85,1,No,7,No,0
15624695,€140301.72,1,Yes,7,Yes,0
15718216,€0.0,1,No,3,No,0
15586300,€0.0,2,Yes,7,Yes,0
15783349,€111233.09,1,Yes,1,Yes,0
15725767,€0.0,2,No,3,No,0
15791925,€147737.63,1,Yes,10,Yes,0
15793585,€0.0,2,Yes,8,Yes,0
15576641,€125725.02,2,Yes,5,Yes,0
15749519,€128289.7,3,No,6,No,1
15684960,€0.0,1,No,5,No,1
15591286,€88826.07,1,Yes,4,Yes,1
15668323,€143443.61,1,No,1,No,1
15608528,€0.0,4,Yes,9,Yes,1
15645184,€0.0,2,No,2,No,0
15702566,€149134.46,1,Yes,8,Yes,0
15660840,€124119.54,1,No,3,No,0
15750811,€116822.7,1,No,3,No,0
15733842,€103219.47,1,No,1,No,0
15581526,€0.0,2,No,1,No,0
15662751,€81954.6,1,Yes,0,Yes,1
15684319,€95196.26,1,No,10,No,1
15702190,€0.0,2,Yes,5,Yes,0
15588517,€0.0,2,Yes,7,Yes,0
15801863,€136555.01,2,Yes,2,Yes,0
15584271,€0.0,1,Yes,5,Yes,0
15700366,€119452.03,1,Yes,3,Yes,0
15804038,€0.0,1,Yes,9,Yes,1
15720820,€69881.09,2,Yes,9,Yes,0
15743759,€0.0,2,Yes,5,Yes,0
15749947,€0.0,2,Yes,7,Yes,0
15670496,€0.0,2,No,9,No,0
15746664,€204223.03,1,No,8,No,0
15745533,€110314.21,2,No,1,No,1
15761497,€163760.82,1,No,1,No,1
15628600,€141069.18,3,Yes,1,Yes,0
15627002,€115934.74,1,Yes,1,Yes,0
15614635,€151457.88,1,Yes,2,Yes,0
15731281,€154206.07,2,Yes,3,Yes,0
15814022,€89928.99,1,No,9,No,0
15659194,€89182.09,1,Yes,8,Yes,0
15745030,€79706.25,2,No,1,No,0
15691817,€0.0,3,No,5,No,1
15707488,€0.0,2,No,5,No,0
15784700,€117799.28,1,Yes,7,Yes,0
15710397,€0.0,2,No,4,No,0
15687648,€0.0,2,No,1,No,0
15732281,€146422.22,1,No,6,No,1
15607230,€150186.22,2,Yes,9,Yes,0
15567630,€100275.88,1,No,6,No,1
15587507,€0.0,1,No,6,No,1
15733904,€147493.89,1,No,9,No,0
15709511,€0.0,2,No,8,No,0
15579616,€0.0,2,Yes,8,Yes,0
15694852,€121823.4,2,Yes,4,Yes,0
15589924,€0.0,2,Yes,1,Yes,0
15799300,€113688.63,1,No,0,No,1
15731330,€100471.34,1,Yes,7,Yes,0
15694129,€100032.52,1,No,3,No,1
15620372,€0.0,2,No,3,No,0
15744622,€116358.0,1,No,8,No,0
